date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:36	3242269/3242269	---M--	200	added ('OK')	video/mp4	etag:%2231791d-69a3cd66-fde86bfb762cdeef;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_poster_v01-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_poster_v01-1.mp4	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:37	165094/165094	---M--	200	added ('OK')	image/webp	etag:%22284e6-69a51020-657dcdd78a8a5ae0;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/934c672c002a221acacc2af0ab2c06011f02c180.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/934c672c002a221acacc2af0ab2c06011f02c180.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:37	44616/44616	---M--	200	added ('OK')	image/webp	etag:%22ae48-69a5101a-b9746c83db42cf87;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/0d94ab5709ce3b1d7d00ab808a6095fa99fb9d44.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/0d94ab5709ce3b1d7d00ab808a6095fa99fb9d44.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:39	150394/150394	---M--	200	added ('OK')	image/webp	etag:%2224b7a-69a5101e-2e26bbc59aeadf3e;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/54ae81c7c28cf84ceebfd429990e8f3b424f034d.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/54ae81c7c28cf84ceebfd429990e8f3b424f034d.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:39	34502/34502	---M--	200	added ('OK')	image/webp	etag:%2286c6-69a51023-8898a808d7cf845;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/earlyexplo_movingposter-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/earlyexplo_movingposter-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:40	65250/65250	---M--	200	added ('OK')	image/webp	etag:%22fee2-69a5101c-eccd9928fbac3a46;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/8d116e46ecf4ae9a458eac08df160ddcc013f2db.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/8d116e46ecf4ae9a458eac08df160ddcc013f2db.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:41	23874/23874	---M--	200	added ('OK')	image/webp	etag:%225d42-69a51028-f2706d88c6054ae5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/movingposter_PSD.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/movingposter_PSD.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:42	68374/68374	---M--	200	added ('OK')	image/webp	etag:%2210b16-69a51028-13082cc4a3416255;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/movingposter_rainbow_TD-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/movingposter_rainbow_TD-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:43	40978/40978	---M--	200	added ('OK')	image/webp	etag:%22a012-69a51023-da8d8bec8144cec5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/d1f04b26b5d76eeb7e552a72bd5d228379d68186.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/d1f04b26b5d76eeb7e552a72bd5d228379d68186.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2027%20Apr%202026%2014:35:44%20GMT	https://jasminegunarto.com/wp-content/uploads/2026/01/83ec24bfc397b28c1fbd871e8b1ae385c91a17c6.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/83ec24bfc397b28c1fbd871e8b1ae385c91a17c6.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:45	45676/45676	---M--	200	added ('OK')	image/webp	etag:%22b26c-69a51024-9dcc76b2fceee6df;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/finalmovingposter_TD.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/finalmovingposter_TD.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2027%20Apr%202026%2014:35:46%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/960	./site/jasminegunarto.com/wp-json/wp/v2/posts/960	(from https://jasminegunarto.com/nature-abstraction/)
16:35:47	2341/2341	---MCZ	200	added ('OK')	application/json	etag:W/%22611-1777111562;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fnature-abstraction%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embede4de.json	(from https://jasminegunarto.com/nature-abstraction/)
16:35:48	2536/2536	---MCZ	200	added ('OK')	text/xml	etag:W/%22612-1777111563;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fnature-abstraction%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embedc444	(from https://jasminegunarto.com/nature-abstraction/)
16:35:50	206492/206492	---M--	200	added ('OK')	image/webp	etag:%223269c-69a5117b-21cd23061aea7d96;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_sketch_01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_sketch_01.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:52	159286/159286	---M--	200	added ('OK')	image/webp	etag:%2226e36-69a51173-c36e5c066646f04c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_des_4-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_des_4-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:52	46246/46246	---M--	200	added ('OK')	image/webp	etag:%22b4a6-69a51171-fac5fa35cc4c13e0;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_des_1-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_des_1-scaled-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:54	36536/36536	---M--	200	added ('OK')	image/webp	etag:%228eb8-69a51179-a345fee4c55f0a08;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_early_5-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_early_5-scaled-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:54	53988/53988	---M--	200	added ('OK')	image/webp	etag:%22d2e4-69a5116e-fe7324be5be58194;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/2_nature_transition_2.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/2_nature_transition_2.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:54	98306/98306	---M--	200	added ('OK')	image/webp	etag:%2218002-69a5116f-fcde2e9f96913b45;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/3_nature_end_3.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/3_nature_end_3.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:56	129306/129306	---M--	200	added ('OK')	image/webp	etag:%221f91a-69a5117e-aba9352e3878c7ed;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Research-Location-2-min-min-scaled-1-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Research-Location-2-min-min-scaled-1-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:58	119784/119784	---M--	200	added ('OK')	image/webp	etag:%221d3e8-69a51170-8d7b503c92c7d99a;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Art-Reference-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Art-Reference-scaled-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:58	161994/161994	---M--	200	added ('OK')	image/webp	etag:%22278ca-69a5117d-e9363325d81c27fd;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Research-Location-1-min-min-scaled-1-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Research-Location-1-min-min-scaled-1-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:59	8074/8074	---M--	200	added ('OK')	image/webp	etag:%221f8a-69a5117a-786ca572a794d63f;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_shapes.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_shapes.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:35:59	271882/271882	---M--	200	added ('OK')	image/webp	etag:%224260a-69a5117c-c2ca39142fd46a73;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_sketch_02.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_sketch_02.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:36:00	51376/51376	---M--	200	added ('OK')	image/webp	etag:%22c8b0-69a51179-d576a56e76c6050a;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_Group-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_Group-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:36:01	104118/104118	---M--	200	added ('OK')	image/webp	etag:%22196b6-69a51176-8354018a5599964a;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_early_2-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_early_2-scaled-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:36:02	61958/61958	---M--	200	added ('OK')	image/webp	etag:%22f206-69a51178-660d3bc634eaac52;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_early_4-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_early_4-scaled-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:36:03	47434/47434	---M--	200	added ('OK')	image/webp	etag:%22b94a-69a51172-bababe6dbeaf119e;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_des_2-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_des_2-scaled-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:36:05	179578/179578	---M--	200	added ('OK')	image/webp	etag:%222bd7a-69a51174-76ca8c36e6fc08b0;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nature_des_5-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nature_des_5-1.webp	(from https://jasminegunarto.com/nature-abstraction/)
16:36:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2027%20Apr%202026%2014:35:48%20GMT	https://jasminegunarto.com/?p=960	./site/jasminegunarto.com/indexca7c.html	(from https://jasminegunarto.com/nature-abstraction/)
16:36:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2027%20Apr%202026%2014:36:05%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/968	./site/jasminegunarto.com/wp-json/wp/v2/posts/968	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:06	2389/2389	---MCZ	200	added ('OK')	application/json	etag:W/%22613-1777111581;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Feinsteins-dreams-title-sequence%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embeda7f2.json	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2027%20Apr%202026%2014:36:07%20GMT	https://jasminegunarto.com/?p=968	./site/jasminegunarto.com/index6b6d.html	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:08	2587/2587	---MCZ	200	added ('OK')	text/xml	etag:W/%22614-1777111582;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Feinsteins-dreams-title-sequence%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed1d3f	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:09	102304/102304	---M--	200	added ('OK')	image/webp	etag:%2218fa0-69a512fa-d4e16a1d0b73b347;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/d1dab287ac23c10cfd1f85fba7086d89d5c633f7.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/d1dab287ac23c10cfd1f85fba7086d89d5c633f7.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:10	171324/171324	---M--	200	added ('OK')	image/webp	etag:%2229d3c-69a51303-79b04ce7ac1d5f33;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame01_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame01_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:11	172024/172024	---M--	200	added ('OK')	image/webp	etag:%2229ff8-69a512f7-89ae41f64cab1ed4;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/5180af409ca8f9072db7ca20ced6954abb9fe4df.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/5180af409ca8f9072db7ca20ced6954abb9fe4df.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:12	211580/211580	---M--	200	added ('OK')	image/webp	etag:%2233a7c-69a512f9-6d27c3db5dea836e;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/b75dd87a152ee24f1440715338e60dd1a2234cf7.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/b75dd87a152ee24f1440715338e60dd1a2234cf7.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:13	140326/140326	---M--	200	added ('OK')	image/webp	etag:%2222426-69a512f6-30531b549814962b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/3dd96d3a29101e12d222e1322a15fa3727a4793e.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/3dd96d3a29101e12d222e1322a15fa3727a4793e.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:13	110394/110394	---M--	200	added ('OK')	image/webp	etag:%221af3a-69a51304-3efcdf4df654f6e9;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame02_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame02_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:14	90646/90646	---M--	200	added ('OK')	image/webp	etag:%2216216-69a51305-c86e26abe841f2d3;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame03_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame03_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:16	119884/119884	---M--	200	added ('OK')	image/webp	etag:%221d44c-69a51306-12ddd8b27cfdade6;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame04_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame04_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:16	122184/122184	---M--	200	added ('OK')	image/webp	etag:%221dd48-69a51307-bc043a8c76ee609a;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame05_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame05_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:17	111958/111958	---M--	200	added ('OK')	image/webp	etag:%221b556-69a51308-6426a3d3d315312b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame06_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame06_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:18	97806/97806	---M--	200	added ('OK')	image/webp	etag:%2217e0e-69a5130a-dcabbce9cfcb3f5c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame08_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame08_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:19	62486/62486	---M--	200	added ('OK')	image/webp	etag:%22f416-69a5130b-a0cafb8fb50f82f5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame09_v13-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_titles_frame09_v13-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:20	43380/43380	---M--	200	added ('OK')	image/webp	etag:%22a974-69a512fb-7417f3d47a2b9bf1;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_assignedtext-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_assignedtext-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:21	93162/93162	---M--	200	added ('OK')	image/webp	etag:%2216bea-69a5130f-bea9be9dcf67db9c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Process-3-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Process-3-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:22	24802/24802	---M--	200	added ('OK')	image/webp	etag:%2260e2-69a51311-357379c98f467313;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Storyboard-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:23	80058/80058	---M--	200	added ('OK')	image/webp	etag:%22138ba-69a51301-24281e8f9bd6c3b3;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_Process-1-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_Process-1-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:24	83384/83384	---M--	200	added ('OK')	image/webp	etag:%22145b8-69a5130d-7db3d1a94339e33f;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Process_Map-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Process_Map-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:25	61154/61154	---M--	200	added ('OK')	image/webp	etag:%22eee2-69a51302-b6c9212c07cafa9b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_Process-6-1-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_Process-6-1-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:26	65966/65966	---M--	200	added ('OK')	image/webp	etag:%22101ae-69a512f8-90d44d4e7c4a7788;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/ai_explore_einstein-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/ai_explore_einstein-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:27	49782/49782	---M--	200	added ('OK')	image/webp	etag:%22c276-69a512f8-5599b95ec78b2d69;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/ae_einstein-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/ae_einstein-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:28	50770/50770	---M--	200	added ('OK')	image/webp	etag:%22c652-69a51310-c82a899a0f29e28b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/psd_einstein-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/psd_einstein-scaled-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:29	129198/129198	---M--	200	added ('OK')	image/webp	etag:%221f8ae-69a512fd-1ceeb7cb043ccdea;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_5-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_5-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:31	227832/227832	---M--	200	added ('OK')	image/webp	etag:%22379f8-69a51300-f41048b03022fd3d;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_12-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_12-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:32	95016/95016	---M--	200	added ('OK')	image/webp	etag:%2217328-69a512fc-3b86bbb96a036cd0;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_2-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_2-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:33	78524/78524	---M--	200	added ('OK')	image/webp	etag:%22132bc-69a512fe-5f6e9b0dfd0e436c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_6-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_6-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:34	64818/64818	---M--	200	added ('OK')	image/webp	etag:%22fd32-69a512fc-3761cef39b3fc775;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_4-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_4-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:34	88738/88738	---M--	200	added ('OK')	image/webp	etag:%2215aa2-69a512ff-37e0a07ea8d9dc1c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_11-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/einstein_earlyframe_11-1.webp	(from https://jasminegunarto.com/einsteins-dreams-title-sequence/)
16:36:36	4675/4675	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:36:35%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/1122	./site/jasminegunarto.com/wp-json/wp/v2/posts/1122.json	(from https://jasminegunarto.com/demo-reel/)
16:36:37	2290/2290	---MCZ	200	added ('OK')	application/json	etag:W/%22615-1777111612;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fdemo-reel%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed7c1f.json	(from https://jasminegunarto.com/demo-reel/)
16:36:37	2485/2485	---MCZ	200	added ('OK')	text/xml	etag:W/%22616-1777111614;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fdemo-reel%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed5750	(from https://jasminegunarto.com/demo-reel/)
16:36:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:36:37%20GMT	https://jasminegunarto.com/?p=1122	./site/jasminegunarto.com/indexc9bc.html	(from https://jasminegunarto.com/demo-reel/)
16:36:39	2046/2046	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:36:38%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/632	./site/jasminegunarto.com/wp-json/wp/v2/posts/632.json	(from https://jasminegunarto.com/sleeping-creature-self-portrait/)
16:36:39	2355/2355	---MCZ	200	added ('OK')	application/json	etag:W/%22617-1777111617;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fsleeping-creature-self-portrait%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed069d.json	(from https://jasminegunarto.com/sleeping-creature-self-portrait/)
16:36:40	2550/2550	---MCZ	200	added ('OK')	text/xml	etag:W/%22618-1777111618;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fsleeping-creature-self-portrait%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed427b	(from https://jasminegunarto.com/sleeping-creature-self-portrait/)
16:36:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:36:40%20GMT	https://jasminegunarto.com/?p=632	./site/jasminegunarto.com/indexf8fc.html	(from https://jasminegunarto.com/sleeping-creature-self-portrait/)
16:36:42	2039/2039	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:36:41%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/630	./site/jasminegunarto.com/wp-json/wp/v2/posts/630.json	(from https://jasminegunarto.com/elemental-alphabet-rotoscope/)
16:36:42	2354/2354	---MCZ	200	added ('OK')	application/json	etag:W/%22619-1777111620;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Felemental-alphabet-rotoscope%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed8337.json	(from https://jasminegunarto.com/elemental-alphabet-rotoscope/)
16:36:43	2549/2549	---MCZ	200	added ('OK')	text/xml	etag:W/%22620-1777111621;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Felemental-alphabet-rotoscope%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embedd15f	(from https://jasminegunarto.com/elemental-alphabet-rotoscope/)
16:36:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:36:43%20GMT	https://jasminegunarto.com/?p=630	./site/jasminegunarto.com/indexa1c1.html	(from https://jasminegunarto.com/elemental-alphabet-rotoscope/)
16:36:45	2043/2043	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:36:44%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/628	./site/jasminegunarto.com/wp-json/wp/v2/posts/628.json	(from https://jasminegunarto.com/12-principles-of-animation/)
16:36:45	2386/2386	---MCZ	200	added ('OK')	application/json	etag:W/%22621-1777111623;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2F12-principles-of-animation%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed8011.json	(from https://jasminegunarto.com/12-principles-of-animation/)
16:36:46	2581/2581	---MCZ	200	added ('OK')	text/xml	etag:W/%22622-1777111624;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2F12-principles-of-animation%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embedb4a6	(from https://jasminegunarto.com/12-principles-of-animation/)
16:36:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:36:46%20GMT	https://jasminegunarto.com/?p=628	./site/jasminegunarto.com/index9c09.html	(from https://jasminegunarto.com/12-principles-of-animation/)
16:36:48	1979/1979	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:36:48%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/600	./site/jasminegunarto.com/wp-json/wp/v2/posts/600.json	(from https://jasminegunarto.com/nabe/)
